"","clim_dnrg","clim_isot","clim_pcld","clim_pdmt","clim_pdry","clim_prec","clim_psea","clim_pwet","clim_pwmt","clim_pwrm","clim_tavg","clim_tcld","clim_tdry","clim_tmax","clim_tmin","clim_trng","clim_tsea","clim_twet","clim_twrm","CV","MDFAnnZer","CVAnnZer","MDFMDFWet","MDFMDFDry","CVMDFWet","CVMDFDry","HSPeak","HSMeanDur","MDFAnnHSNum","CVAnnHSNum","CVAnnHSPeak","CVAnnHSMeanDur","LSPeak","LSMeanDur","MDFAnnLSNum","CVAnnLSNum","CVAnnLSPeak","CVAnnLSMeanDur","MRateRise","MRateFall","CVAnnMRateRise","CVAnnMRateFall","BFI","CVAnnBFI","PS1YrARI","PS2YrARI","PS10YrARI","C_MDFM","M_MDFM","C_MinM","M_MinM","C_MaxM","M_MaxM"
"MDFAnnZer",0.244912348263831,0.364830042536393,-0.296111107898356,-0.284565645118973,-0.28917933004139,-0.30039725232315,-0.00695640556871985,-0.28332628225808,-0.301012187707924,-0.292019837902916,0.146440763884107,0.0336742816176456,0.0661806887955726,0.3438142579605,-0.0721274471771598,0.221834980845608,0.195184052501005,0.292816709843795,0.249306773267079,0.142901795450854,1,-0.627172523061457,-0.0735441849993507,0.15445406902786,0.2152437977506,0.334357441133023,0.154151958185081,0.283644109094828,-0.287890501613875,0.0899933671925454,-0.127291287408342,0.346063590827673,-0.56525774326982,0.529939327893709,-0.496046254282279,0.495871701719198,0.75873369673937,0.319934447948946,0.357033984050643,0.329876985245643,-0.271019203988976,0.088955774893623,-0.17084219213678,0.543635678134677,-0.106112180111899,0.0185698419604121,0.0619162505833133,0.223679011488864,-0.281428870093869,0.210720741210171,-0.227582942490459,0.667513260240867,-0.322163405315115
"CVAnnZer",-0.0763498028816776,-0.0951089268675754,0.0579338721555898,0.0271082756694545,0.0168186325147991,0.0481338239464559,-0.162762795689893,-0.00488155702093354,0.0425861700456178,0.0120336729189444,-0.0928134119122884,-0.0413314375796834,-0.0591012051811254,-0.146645852450236,0.00148196726936085,-0.0706977507314479,-0.0675051107619025,-0.0656493012872638,-0.128697759437542,-0.29425491523061,-0.627172523061457,1,-0.349004003685062,0.0747087060834707,-0.064129352826539,-0.274164496245724,-0.346620264074103,0.0657003655200073,0.0119856524486603,0.366440340397877,-0.106642552320003,0.113927692352474,0.261283891294114,-0.438046478582392,0.47404250513732,-0.0898945363135876,-0.330813269352435,-0.113181344932851,-0.331022824718846,-0.16652618116789,0.379710308025416,0.107203171286788,0.245085104749801,-0.282415426746674,0.172264068153931,-0.023439630046347,-0.0778658690897683,-0.123685815101016,0.0860525160125969,-0.0379845994102011,0.127019648931341,-0.440001119303734,0.168242223288618
"MDFMDFWet",-0.0887291101356124,0.103679359021306,0.00937003136279477,0.0361632935176502,0.0182114941152092,0.0264879410203203,0.230103248622958,0.0727872426416759,0.0803926897696992,0.0765285335003273,0.354185843349337,0.305588377343111,0.328141748847136,0.241171375206131,0.26718396993233,-0.103984514774189,-0.100572177647825,0.24024417930214,0.354574218153653,0.323353810461603,-0.0735441849993507,-0.349004003685062,1,-0.0212008728420768,-0.0238412306711097,0.02084305655305,0.341810157407612,-0.185562647230426,0.0901716540644015,-0.578451519243806,0.373849394893095,-0.360476467137836,0.230270045146679,0.194751167050166,-0.285953791867552,-0.097077538975904,-0.103219554455505,-0.14727254522178,0.126368812060824,-0.161069905554984,-0.270476630169956,-0.34086073947166,-0.115359243028935,0.0302994049476472,-0.288465696887781,-0.184422971490737,-0.0607533056341754,0.366439436999915,0.418943149169698,0.176421964593598,0.0762287994982178,0.0321425669129555,0.289559247219044
"MDFMDFDry",0.13708606830418,0.0930547803746519,-0.0896849117784478,-0.159929587787572,-0.111069797732983,-0.11134245130153,0.140018114908759,-0.102875358889099,-0.0944818441519822,-0.102693272138848,-0.0700432273120453,-0.106411790319589,-0.0990514720161906,0.0857827622330855,-0.116592717184561,0.135891947629146,0.1471819842502,0.0488446792264129,-0.00575103509744812,-0.588496414290961,0.15445406902786,0.0747087060834707,-0.0212008728420768,1,-0.415045008972482,-0.633489353764145,-0.614073370726058,0.776693846419546,-0.529015160098363,0.597006635223126,-0.49872506521179,0.500955279192398,-0.595852675150609,-0.316083464610415,-0.193526856258249,0.447558128096365,0.499953243454565,0.05877749487817,-0.524212012528271,-0.412445640508026,0.120624674571225,-0.172131153074572,0.687889570321904,-0.342100268604865,-0.531447542847255,-0.594133656010582,-0.440765662590907,0.352462808692864,0.246337003492103,0.569051317127267,0.129237033890304,-0.0176256403445522,0.433831154044744
"CVMDFWet",-0.187322070990541,0.249289047327191,-0.0931088628213839,0.0309014030004185,-0.0599209589672083,-0.147744130840048,-0.463893897679722,-0.160310244137954,-0.0932942897370603,-0.142602187916658,0.630158667427191,0.571569070925718,0.60029122118698,0.347185381650383,0.47059576854951,-0.219917106318683,-0.257227755107678,0.555156432344837,0.58812485723336,0.700141629171697,0.2152437977506,-0.064129352826539,-0.0238412306711097,-0.415045008972482,1,0.783917503250587,0.52130293649788,-0.428152252070953,0.266399747961355,-0.211042912617782,0.628817840781328,-0.116204861586991,0.108342574572147,0.798517365909816,-0.406702974690431,0.0943813428670156,0.0350672702456532,0.0985285979031716,0.49498581975593,0.461629464312438,0.115271291030888,0.467824246679247,-0.730251800859114,0.572401743305642,0.256672855703052,0.326743773669571,0.492022719723471,-0.348657332525615,-0.652099548440832,-0.589670347807527,-0.51893742562329,0.360931772285227,-0.56284914722923
"CVMDFDry",0.224552968218133,0.347029523991502,-0.391644026971103,-0.29280557537343,-0.353747691408029,-0.409396207394036,-0.213824602031146,-0.409212433226764,-0.398350630397583,-0.405226463355043,0.320992296764302,0.17348269148361,0.217036112066804,0.477498845367118,0.02838966920374,0.203068429362688,0.169692198819387,0.511665671627441,0.433027024468743,0.869511774725544,0.334357441133023,-0.274164496245724,0.02084305655305,-0.633489353764145,0.783917503250587,1,0.822354892444908,-0.482545314935938,0.185546873896133,-0.310973506088217,0.667518594966107,-0.0598137677671996,0.212123638459896,0.789092172366593,-0.241750601241772,0.104141086701629,-0.0903083234415899,0.323646924306276,0.732264551696762,0.666873157631903,0.169111312950661,0.581093838285301,-0.809944031475776,0.828270757975786,0.385497252394596,0.591094619966889,0.691310367519069,-0.0574946891421915,-0.639283178064745,-0.396663469905792,-0.494704408355364,0.501038235285057,-0.784999978983669
"HSPeak",0.193633663193089,0.233107710262593,-0.274331388897245,-0.232782375682269,-0.251257503597169,-0.275623874868496,-0.0062686762565947,-0.260527541964477,-0.249581952645787,-0.267420847010533,0.154413743364294,0.0498551895092236,0.0811017599195346,0.30496888348624,-0.0446521606172521,0.18098391842698,0.164666239255781,0.281237376555494,0.244344492031466,0.949626373466822,0.154151958185081,-0.346620264074103,0.341810157407612,-0.614073370726058,0.52130293649788,0.822354892444908,1,-0.610973886002045,0.193976517594849,-0.531505519939342,0.790389325458982,-0.311939247134892,0.39225046594077,0.603998380767955,-0.142045673483681,-0.0687384787126675,-0.277567908093337,0.281596233492915,0.791115597198826,0.62258269145529,0.127643808017849,0.429446430355758,-0.726431773672276,0.668242899377915,0.350321318365917,0.611657302573055,0.703614338956311,0.148309089923062,-0.346610846422072,-0.244134895604286,-0.349277849731531,0.394741641958839,-0.541821713193112
"HSMeanDur",0.324862887153382,0.264495968135337,-0.291799741029628,-0.29725524231028,-0.317049331669707,-0.280310661805272,0.107283042110435,-0.294072000753062,-0.315812134261299,-0.279836869709325,-0.104957884286424,-0.192407210032982,-0.177888451661211,0.212918774868855,-0.263167756524502,0.315871423749357,0.301479485269591,0.171839388508718,0.0205285107614181,-0.608164611589799,0.283644109094828,0.0657003655200073,-0.185562647230426,0.776693846419546,-0.428152252070953,-0.482545314935938,-0.610973886002045,1,-0.845651475337026,0.810105950799301,-0.541097200970179,0.808910586801575,-0.750431351721587,-0.355424240963418,-0.128278231536023,0.469399959754378,0.532820278210456,-0.122771745371181,-0.632804114014103,-0.445535710929011,0.256930203841449,0.000969546864964206,0.734282852041187,-0.117478472919184,-0.587332042751238,-0.58512906862485,-0.36188553574059,0.516804666860576,0.277794441296146,0.745046652509681,0.148870179306169,0.105788934533054,0.389346952990581
"MDFAnnHSNum",-0.463729463156097,-0.407915698600933,0.445227841560638,0.419704158777819,0.469582465031044,0.414805746869033,-0.112920577702362,0.432849947434671,0.453507447670263,0.406901654353222,0.169646555088397,0.290498794848729,0.265392536830928,-0.275444559794338,0.389048910546745,-0.448330973209183,-0.423922063432078,-0.246512803079353,0.000745438510136249,0.25382946298,-0.287890501613875,0.0119856524486603,0.0901716540644015,-0.529015160098363,0.266399747961355,0.185546873896133,0.193976517594849,-0.845651475337026,1,-0.714805409842862,0.237215708915286,-0.796101554241472,0.596993719907989,0.231094615802653,0.18679542947424,-0.49528522272571,-0.406899898732199,0.0509011654296431,0.456485410516565,0.341718755627473,-0.439805812905988,-0.225886455710999,-0.594320541229723,-0.100236165352023,0.49008281648987,0.380709841022721,0.0620467018850408,-0.651545206508647,-0.178900025573989,-0.733055362253214,0.0124353263418088,-0.154066069345167,-0.268139936431619
"CVAnnHSNum",0.261219856940118,0.180671512800808,-0.210494768219224,-0.203697713857213,-0.229819686894242,-0.205183363263736,-0.00259350440438855,-0.23940459242788,-0.247629101545789,-0.215663883581682,-0.197228882318683,-0.2404619304597,-0.23827539322731,0.0633557126490141,-0.279151943087779,0.258059364349894,0.24353972267527,0.0676160280613379,-0.11134030831678,-0.481761347569736,0.0899933671925454,0.366440340397877,-0.578451519243806,0.597006635223126,-0.211042912617782,-0.310973506088217,-0.531505519939342,0.810105950799301,-0.714805409842862,1,-0.470721089423031,0.836959530060977,-0.653307568590947,-0.353109506034766,0.0466024588145704,0.397793097249852,0.332416444575485,-0.00939398810363129,-0.51476782203105,-0.16583063333401,0.605287215957924,0.425440445094145,0.59627898544568,-0.0698653248927949,-0.319102017559504,-0.303007941408155,-0.0760827700229709,0.251473731982644,0.0208653356164238,0.447583877185345,0.0700733305243151,0.059166653226301,0.139135012100796
"CVAnnHSPeak",-0.00427500879984417,0.24180092408605,-0.206802434789962,-0.134820434275433,-0.194446391817604,-0.232936916940718,-0.114814588629803,-0.231632791557321,-0.165186024748173,-0.228487904073399,0.41869570339383,0.335391427300788,0.363042685570663,0.335762266288746,0.229073955301978,-0.0280311514664183,-0.0572973993551547,0.460511828140267,0.441610335111734,0.858151452585323,-0.127291287408342,-0.106642552320003,0.373849394893095,-0.49872506521179,0.628817840781328,0.667518594966107,0.790389325458982,-0.541097200970179,0.237215708915286,-0.470721089423031,1,-0.346408180864505,0.385886002948231,0.548724504437712,-0.192203313680876,-0.258939997935043,-0.358481894345873,-0.00791162051471939,0.500543145978631,0.353174734748923,0.208548118472198,0.334698069416614,-0.671796237826342,0.462245717887263,0.180525809326734,0.407990452969563,0.598666607975954,0.0557471133168689,-0.311031361676082,-0.302087297632964,-0.296820015275117,0.279602118537876,-0.352896023883332
"CVAnnHSMeanDur",0.395210160039195,0.46535803088116,-0.414685605018808,-0.377655536360928,-0.425458129283271,-0.396758449636369,0.0226421403533588,-0.417366069386185,-0.43121111454009,-0.392536028177701,-0.0566352209099552,-0.170284059756573,-0.144228299159928,0.294657481155773,-0.282647245273001,0.370515583792115,0.330743682628681,0.301812195792688,0.0824822550290202,-0.30625278721283,0.346063590827673,0.113927692352474,-0.360476467137836,0.500955279192398,-0.116204861586991,-0.0598137677671996,-0.311939247134892,0.808910586801575,-0.796101554241472,0.836959530060977,-0.346408180864505,1,-0.591213060046267,-0.159336535264447,-0.0530386064728307,0.510953208231558,0.513272155392451,-0.0250612040858023,-0.367333009962226,-0.113964368035097,0.483721795050944,0.420370502734194,0.511059749736138,0.136889232867976,-0.411403749814038,-0.281665997696717,-0.0197759160809205,0.402228955854813,-0.116053409784576,0.551799026323089,-0.0995237048024512,0.171742605037331,-0.0128886241458027
"LSPeak",-0.115048088651953,-0.144293775758432,0.102543399932359,0.105545239476681,0.0939339657372221,0.126844508257688,0.0283816484457256,0.129440699400114,0.157491295954376,0.140489525207219,-0.153440877796292,-0.0801510103192116,-0.0921358016868265,-0.233862147610922,-0.00416729986089349,-0.107409763669598,-0.100589279851848,-0.196065603939626,-0.220551758572144,0.333387112836476,-0.56525774326982,0.261283891294114,0.230270045146679,-0.595852675150609,0.108342574572147,0.212123638459896,0.39225046594077,-0.750431351721587,0.596993719907989,-0.653307568590947,0.385886002948231,-0.591213060046267,1,-0.0305533405030817,0.332394510153073,-0.302374326373431,-0.600229356065967,0.0627905352285152,0.284684684901102,0.0439475093694667,-0.164095450425569,-0.133010360445525,-0.276615819268934,-0.113652615610439,0.407250231019379,0.316831384797034,0.145363834193671,-0.313242538590152,-0.0648746422930462,-0.429922930735888,-0.048573592393203,-0.569163081919311,-0.161814261421117
"LSMeanDur",0.0159808125982282,0.241362419976282,-0.230266431014881,-0.151301724558209,-0.19357761176033,-0.274521792822774,-0.21322868806301,-0.256557204930664,-0.229731078175828,-0.255133838339384,0.553809450858652,0.424140331904059,0.46840536699151,0.506569992195376,0.300048581736861,-0.0050740579806446,-0.0208026347049574,0.592941563461098,0.612711261883232,0.719044733136778,0.529939327893709,-0.438046478582392,0.194751167050166,-0.316083464610415,0.798517365909816,0.789092172366593,0.603998380767955,-0.355424240963418,0.231094615802653,-0.353109506034766,0.548724504437712,-0.159336535264447,-0.0305533405030817,1,-0.688547819538533,0.274587913331049,0.207459034137176,0.395654172970876,0.671554818172922,0.564410310843113,-0.0745521343676459,0.317619336550032,-0.750477811657621,0.709725780838997,0.160742651795987,0.328506239971193,0.429976412198199,-0.103642980815942,-0.511576284741313,-0.406117937704381,-0.446951128250758,0.549680898717703,-0.537273047003769
"MDFAnnLSNum",0.0186464049263022,-0.204859547327432,0.155430328940392,0.0658728262986475,0.142322900629505,0.158150146319936,-0.00928531367958864,0.134023686161467,0.109828259721514,0.0975060536517217,-0.373059378350247,-0.294037221807994,-0.328751201719449,-0.331377012646127,-0.236917958811698,0.0365169166389839,0.0380487370514656,-0.475201652592679,-0.398953683167504,-0.24881602880193,-0.496046254282279,0.47404250513732,-0.285953791867552,-0.193526856258249,-0.406702974690431,-0.241750601241772,-0.142045673483681,-0.128278231536023,0.18679542947424,0.0466024588145704,-0.192203313680876,-0.0530386064728307,0.332394510153073,-0.688547819538533,1,-0.513338568250465,-0.484776096510462,-0.337441717362527,-0.123938969392027,0.0101102226344589,0.054857681690148,-0.0321046539381084,0.119485550982753,-0.238184475653516,0.33862832281235,0.194422565002629,-0.0372549460535007,-0.0379252595277661,0.124333117413593,0.0753087929680704,0.230187765663027,-0.230292546420581,-0.039883110051959
"CVAnnLSNum",0.464295734348875,0.38261866262645,-0.487519867716628,-0.462372525397695,-0.501422325014102,-0.486333023903636,-0.0389916780900331,-0.488741517811927,-0.48685566775307,-0.451856199088753,-0.105302520623878,-0.251456355116542,-0.209857371260471,0.372174879441309,-0.339960115893689,0.454065558835883,0.443904209565097,0.348196929961098,0.0818598283031625,-0.0342698929506935,0.495871701719198,-0.0898945363135876,-0.097077538975904,0.447558128096365,0.0943813428670156,0.104141086701629,-0.0687384787126675,0.469399959754378,-0.49528522272571,0.397793097249852,-0.258939997935043,0.510953208231558,-0.302374326373431,0.274587913331049,-0.513338568250465,1,0.604578247297885,0.589534067998564,-0.059651887422915,-0.0704466494853543,0.0674182406876381,0.185294529071751,0.250801907207501,0.230795341382386,-0.228846286632117,-0.263661786379664,-0.058853807241616,0.173626586117855,-0.190730147875636,0.226224185738636,-0.271334347352131,0.0461902981000711,-0.088820044422977
"CVAnnLSPeak",0.0552116192969633,0.384049632003197,-0.132799457022311,-0.118486188597587,-0.145809198889803,-0.131871897025989,0.0414513191298036,-0.117189987718021,-0.0908798573286028,-0.0905442756803126,0.143799805052749,0.109011582481805,0.129947929787461,0.154802387296146,0.063262064055611,0.0216734649670228,-0.00884553496276801,0.228835335256846,0.151185177975695,-0.21446915055076,0.75873369673937,-0.330813269352435,-0.103219554455505,0.499953243454565,0.0350672702456532,-0.0903083234415899,-0.277567908093337,0.532820278210456,-0.406899898732199,0.332416444575485,-0.358481894345873,0.513272155392451,-0.600229356065967,0.207459034137176,-0.484776096510462,0.604578247297885,1,0.104595912159436,-0.143121351158234,-0.0911059725572669,-0.28947437678081,-0.117091502314928,0.266326309390926,0.0342133189840646,-0.395921135637482,-0.381207414003442,-0.263817960963533,0.0518773561893967,-0.153459517664797,0.254834581659336,-0.11718322811645,0.280735599315904,0.00803560798725824
"CVAnnLSMeanDur",0.50678303500674,0.103698887906249,-0.435059412196048,-0.465657350767928,-0.435697491402926,-0.423249028949432,0.155276977139852,-0.412630637732446,-0.428248736351117,-0.401592750340685,-0.373634002848284,-0.495790772505625,-0.465324750547052,0.210571162988709,-0.521890788717789,0.52610944766277,0.552100740230682,0.0898781655489163,-0.168349781921958,0.241936484605152,0.319934447948946,-0.113181344932851,-0.14727254522178,0.05877749487817,0.0985285979031716,0.323646924306276,0.281596233492915,-0.122771745371181,0.0509011654296431,-0.00939398810363129,-0.00791162051471939,-0.0250612040858023,0.0627905352285152,0.395654172970876,-0.337441717362527,0.589534067998564,0.104595912159436,1,0.435779283670891,0.345298386434187,0.0701936848197034,0.227573671092899,-0.180234773642974,0.339659928946895,0.270029145132238,0.301702832204125,0.231986824742309,0.0507460342832619,-0.299316998408451,-0.0897345408194985,-0.204833148224327,0.106159523011998,-0.415703940711034
"MRateRise",0.0452194679862955,0.0525494060814657,-0.0993727010311026,-0.105192153233456,-0.0795266578210836,-0.112557176341814,-0.0178487984482166,-0.0949952671612603,-0.0932838772762327,-0.122108512877805,0.171253924243936,0.11196095636275,0.130122836873929,0.193786582084883,0.0611595756003389,0.0418634559032032,0.0405793716722234,0.131058551346094,0.210675621451259,0.762967221847339,0.357033984050643,-0.331022824718846,0.126368812060824,-0.524212012528271,0.49498581975593,0.732264551696762,0.791115597198826,-0.632804114014103,0.456485410516565,-0.51476782203105,0.500543145978631,-0.367333009962226,0.284684684901102,0.671554818172922,-0.123938969392027,-0.059651887422915,-0.143121351158234,0.435779283670891,1,0.883720361099293,-0.0428756707722038,0.360343756033527,-0.786445465856133,0.680133639630171,0.469537868577819,0.683065056644135,0.598911387639473,-0.0104206846110276,-0.37670397056191,-0.327896175415783,-0.256787384178105,0.485349276981576,-0.607819625023481
"MRateFall",0.0286265544242056,0.0215148824820511,-0.0519839056206795,-0.0667543549676979,-0.0239696910604694,-0.0836168390585623,-0.0770188398044396,-0.0780568338255443,-0.0818833178113734,-0.108096569085087,0.174051814098138,0.121437640291275,0.13326412824259,0.171285005815525,0.0653935623649022,0.0277424629875095,0.0252569738231904,0.108396380199992,0.207980499537049,0.634857458994684,0.329876985245643,-0.16652618116789,-0.161069905554984,-0.412445640508026,0.461629464312438,0.666873157631903,0.62258269145529,-0.445535710929011,0.341718755627473,-0.16583063333401,0.353174734748923,-0.113964368035097,0.0439475093694667,0.564410310843113,0.0101102226344589,-0.0704466494853543,-0.0911059725572669,0.345298386434187,0.883720361099293,1,0.204047516520854,0.603979977780962,-0.703299423179351,0.661958241168135,0.448519692521382,0.695444934327079,0.644495341849678,-0.044992496841004,-0.439697112994492,-0.306346535299019,-0.23529084777602,0.588020997359409,-0.64423116502658
"CVAnnMRateRise",0.288868711719401,0.196852936850912,-0.317765829979741,-0.265270396791111,-0.312637798850954,-0.308808291086242,0.0611966350488113,-0.33456544325403,-0.330927772504451,-0.312723385753195,-0.0439474419348226,-0.138458263538029,-0.12113573916672,0.231201584052647,-0.215756602706475,0.285804581283353,0.277027311444605,0.254261133997304,0.0772627036621761,0.157713934043486,-0.271019203988976,0.379710308025416,-0.270476630169956,0.120624674571225,0.115271291030888,0.169111312950661,0.127643808017849,0.256930203841449,-0.439805812905988,0.605287215957924,0.208548118472198,0.483721795050944,-0.164095450425569,-0.0745521343676459,0.054857681690148,0.0674182406876381,-0.28947437678081,0.0701936848197034,-0.0428756707722038,0.204047516520854,1,0.777134470398297,0.131252411513531,0.225620860328984,-0.0671843649683359,0.168698854682168,0.472876027524691,0.333485647286186,-0.122095571237116,0.203449067420303,-0.0929476214183729,0.0860221943826134,-0.118836163755909
"CVAnnMRateFall",0.227446106979309,0.229607012226633,-0.268440477342265,-0.192651111754087,-0.24962914895474,-0.272037155767886,-0.107669920880818,-0.292405515196922,-0.289162890024368,-0.274035727089951,0.0516032309342285,-0.0354402168483601,-0.0161897513922067,0.2356599053526,-0.129854612116507,0.217743972163171,0.189820969804805,0.266771952605378,0.139138602486321,0.493741273328304,0.088955774893623,0.107203171286788,-0.34086073947166,-0.172131153074572,0.467824246679247,0.581093838285301,0.429446430355758,0.000969546864964206,-0.225886455710999,0.425440445094145,0.334698069416614,0.420370502734194,-0.133010360445525,0.317619336550032,-0.0321046539381084,0.185294529071751,-0.117091502314928,0.227573671092899,0.360343756033527,0.603979977780962,0.777134470398297,1,-0.267195217380088,0.568624495176779,0.119896014426568,0.393687216233357,0.689995380632434,0.115572068116841,-0.403778987579368,-0.0847225389217673,-0.261936807108791,0.357753932838539,-0.498840494670442
"BFI",0.112430294445929,0.0205130525415108,0.0194783749085716,-0.00810153066566464,-0.0208683357749367,0.0773047137567047,0.306821428112909,0.0717383945138275,0.0574738956278847,0.104669723397979,-0.444511469366727,-0.381719408563637,-0.400489109016559,-0.279855774696965,-0.304648431514233,0.116258773897236,0.121737839708775,-0.289672619371943,-0.446331699682966,-0.80222314958526,-0.17084219213678,0.245085104749801,-0.115359243028935,0.687889570321904,-0.730251800859114,-0.809944031475776,-0.726431773672276,0.734282852041187,-0.594320541229723,0.59627898544568,-0.671796237826342,0.511059749736138,-0.276615819268934,-0.750477811657621,0.119485550982753,0.250801907207501,0.266326309390926,-0.180234773642974,-0.786445465856133,-0.703299423179351,0.131252411513531,-0.267195217380088,1,-0.63148616991213,-0.541722685894577,-0.634088730087352,-0.546205659251851,0.281507257363148,0.482286527109876,0.620496938978235,0.326618500489651,-0.520846729805731,0.6270624135895
"CVAnnBFI",0.430680845881653,0.429355854471938,-0.5498826101977,-0.49580455166975,-0.527692875075554,-0.570514448572398,-0.0977588842385791,-0.56971253832483,-0.581267129769243,-0.585754917860697,0.302741895715936,0.0835528812456814,0.136152430259741,0.666246740615445,-0.115858206160961,0.410341241201002,0.378121425451598,0.583137756926482,0.514391990558682,0.686882156689511,0.543635678134677,-0.282415426746674,0.0302994049476472,-0.342100268604865,0.572401743305642,0.828270757975786,0.668242899377915,-0.117478472919184,-0.100236165352023,-0.0698653248927949,0.462245717887263,0.136889232867976,-0.113652615610439,0.709725780838997,-0.238184475653516,0.230795341382386,0.0342133189840646,0.339659928946895,0.680133639630171,0.661958241168135,0.225620860328984,0.568624495176779,-0.63148616991213,1,0.265927544440907,0.447881193013207,0.577998220355227,0.366191061208169,-0.396980689658331,0.03704868334811,-0.348320452187889,0.74609093738926,-0.674642240678166
"PS1YrARI",-0.12456930921884,-0.231272573117011,0.15255291024357,0.126277806284895,0.159311410334177,0.116196177199826,-0.408783633069514,0.0666506438631591,0.0678888781687144,0.0395377728321401,-0.0234849970671036,0.0229095858373845,0.00128354210669188,-0.144327013686842,0.0492227644221798,-0.108598385039583,-0.0992094657872162,-0.154937006061201,-0.0668723844345775,0.318820372813872,-0.106112180111899,0.172264068153931,-0.288465696887781,-0.531447542847255,0.256672855703052,0.385497252394596,0.350321318365917,-0.587332042751238,0.49008281648987,-0.319102017559504,0.180525809326734,-0.411403749814038,0.407250231019379,0.160742651795987,0.33862832281235,-0.228846286632117,-0.395921135637482,0.270029145132238,0.469537868577819,0.448519692521382,-0.0671843649683359,0.119896014426568,-0.541722685894577,0.265927544440907,1,0.856751113029843,0.57258382473032,-0.333805661675301,-0.252399301917005,-0.570104149858963,0.168771174852927,0.087549196138283,-0.39446669686423
"PS2YrARI",-0.062144278976585,-0.102736937453189,0.0450708157294187,0.0677184824653652,0.0649181292153556,0.0272599341663059,-0.303927950539422,-0.0160502139183795,-0.01163264783874,-0.0312407113607321,0.0386497975129973,0.0507682694946942,0.0400202359312856,-0.0439446557863561,0.0418512938363382,-0.0550111140635477,-0.0554149719984126,-0.0172940681511712,0.0174193856399168,0.554189026163131,0.0185698419604121,-0.023439630046347,-0.184422971490737,-0.594133656010582,0.326743773669571,0.591094619966889,0.611657302573055,-0.58512906862485,0.380709841022721,-0.303007941408155,0.407990452969563,-0.281665997696717,0.316831384797034,0.328506239971193,0.194422565002629,-0.263661786379664,-0.381207414003442,0.301702832204125,0.683065056644135,0.695444934327079,0.168698854682168,0.393687216233357,-0.634088730087352,0.447881193013207,0.856751113029843,1,0.837347797113978,-0.146766115890934,-0.326953572073569,-0.481658341827235,0.0800216844607118,0.295778190722045,-0.484303761330358
"PS10YrARI",0.00381529655749685,0.11090565501127,-0.0981296217533668,-0.00773810120461074,-0.0822399947637003,-0.107279621699676,-0.28407715101255,-0.150168548298731,-0.125871418873706,-0.137157074547031,0.19107903305063,0.154714478356404,0.159960937220224,0.136336102532737,0.0864557843428681,-0.00602351747022694,-0.0298310209847193,0.23524516008601,0.195879119060745,0.722564717863744,0.0619162505833133,-0.0778658690897683,-0.0607533056341754,-0.440765662590907,0.492022719723471,0.691310367519069,0.703614338956311,-0.36188553574059,0.0620467018850408,-0.0760827700229709,0.598666607975954,-0.0197759160809205,0.145363834193671,0.429976412198199,-0.0372549460535007,-0.058853807241616,-0.263817960963533,0.231986824742309,0.598911387639473,0.644495341849678,0.472876027524691,0.689995380632434,-0.546205659251851,0.577998220355227,0.57258382473032,0.837347797113978,1,0.0505642924247534,-0.298759589935122,-0.331281476852073,0.0375643895564148,0.396292858498916,-0.434610863300099
"C_MDFM",0.586036294737415,0.417635013300235,-0.550158382108015,-0.583805922164638,-0.572172730969807,-0.51539630316258,0.413357884513135,-0.499900076610937,-0.532157896876474,-0.513122356792544,-0.0793870869875041,-0.272735192400899,-0.233356214222103,0.491501046466165,-0.417137345975329,0.573653395259273,0.561187091858366,0.311540912260639,0.171544836939261,0.0289405579640763,0.223679011488864,-0.123685815101016,0.366439436999915,0.352462808692864,-0.348657332525615,-0.0574946891421915,0.148309089923062,0.516804666860576,-0.651545206508647,0.251473731982644,0.0557471133168689,0.402228955854813,-0.313242538590152,-0.103642980815942,-0.0379252595277661,0.173626586117855,0.0518773561893967,0.0507460342832619,-0.0104206846110276,-0.044992496841004,0.333485647286186,0.115572068116841,0.281507257363148,0.366191061208169,-0.333805661675301,-0.146766115890934,0.0505642924247534,1,0.373665856367835,0.87648016076627,0.106948867263118,0.367320159720672,0.134423998564997
"M_MDFM",-0.204061093262144,-0.392816893296848,0.377002118251742,0.304572866920034,0.326410835421897,0.432824098595667,0.319129377033899,0.438233583755517,0.387565429379684,0.431079104552054,-0.177522773492963,-0.0725060463919842,-0.108684524842406,-0.322769663754985,0.0315515213777763,-0.178716785274837,-0.148162245184866,-0.411855058939921,-0.262830761331078,-0.402543633029602,-0.281428870093869,0.0860525160125969,0.418943149169698,0.246337003492103,-0.652099548440832,-0.639283178064745,-0.346610846422072,0.277794441296146,-0.178900025573989,0.0208653356164238,-0.311031361676082,-0.116053409784576,-0.0648746422930462,-0.511576284741313,0.124333117413593,-0.190730147875636,-0.153459517664797,-0.299316998408451,-0.37670397056191,-0.439697112994492,-0.122095571237116,-0.403778987579368,0.482286527109876,-0.396980689658331,-0.252399301917005,-0.326953572073569,-0.298759589935122,0.373665856367835,1,0.423314684991996,0.78961834824564,-0.24766321571488,0.810735490005458
