"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","exotics",0.0096269597768201,0.14911,0.0243286279461723,0.16579,0.0213168395058159,0.0694345993742015
"value17","richness",0.000119839750109409,0.29978,0.000671028470732857,0.29982,0.000743006450678336,0.00416037651854371
"value16","redun",0,1,0,1,0,0
"value15","FunRao",2.13976148231988e-07,0.4768,2.9114106447919e-09,0.61663,2.21108686506388e-06,3.00845766628496e-08
"value14","simpson",2.90166676781348e-19,0.85573,5.17903944280974e-18,0.85652,4.49758349011089e-18,8.02751113635509e-17
"value13","nbsp",2.65653831506282e-05,0.34627,0.000162352964463111,0.34665,0.000205881719417369,0.00125823547458911
"value12","FRic",0.00604955420066733,0.16601,0.0149620240845895,0.18534,0.0213168395058159,0.0662603923746106
"value11","soil_soc",0.112462497368704,0.058892,0.0345480792956165,0.1514,0.19368541213499,0.0694345993742015
"value10","soil_ece",0.0132035731561872,0.13753,0.0481522892690254,0.13754,0.0240771039906943,0.0829289426299883
"value9","soil_awc",0.0013568141897189,0.21904,0.00611722262332563,0.22012,0.00701020664688096,0.0316056502205158
"value8","clim_tsea",0.00815433230660163,0.15517,0.0310952625015116,0.15575,0.0213168395058159,0.0694345993742015
"value7","clim_trng",0.00745305309635483,0.15844,0.0265488120277459,0.16223,0.0213168395058159,0.0694345993742015
"value6","clim_tmin",0.0103594241705071,0.14643,0.0320945879364547,0.15444,0.0214094766190479,0.0694345993742015
"value5","clim_pwrm",0.00957588801545769,0.1493,0.0358372125802331,0.14988,0.0213168395058159,0.0694345993742015
"value4","clim_pwmt",0.00763290739273161,0.15757,0.0294278561612077,0.15801,0.0213168395058159,0.0694345993742015
"value3","clim_pwet",0.00941072471833911,0.14994,0.0354727670211896,0.1503,0.0213168395058159,0.0694345993742015
"value2","clim_prec",0.0121883514061034,0.14047,0.0445961796651651,0.14076,0.0236149308493253,0.0813224452717717
"value1","clim_dnrg",0.00840702446696142,0.15405,0.0270103055526959,0.16153,0.0213168395058159,0.0694345993742015
