"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","production_irrigated_w",0.000458505146206994,0.27909,7.40885672455372e-05,0.40194,0.00229252573103497,0.000295295129735177
"value24","conservation_w",0.0390194399062375,0.10736,0.0167130299354335,0.19842,0.0609678748534961,0.0213934701134477
"value23","production_natural_w",0.00164911593235295,0.23203,0.00707267271823424,0.23482,0.00515348728860296,0.0119678986547501
"value22","BFI.y",0.246493991026575,0.035177,0.00991908224748435,0.22071,0.280106807984744,0.0150367346853903
"value21","LSMeanDur.y",0.301392840204042,0.028075,0.0303624570368696,0.17213,0.327600913265263,0.0345027920873518
"value20","leaf.area",0.000124776113378383,0.3245,3.27764789567413e-06,0.49471,0.000779850708614893,2.73137324639511e-05
"value19","wood.density",8.38494803129128e-05,0.33787,8.26826363258495e-05,0.39838,0.000779850708614893,0.000295295129735177
"value18","exotics",0,1,0,1,0,0
"value17","nbsp",0.0141377488284928,0.14829,0.0171147760907582,0.19739,0.0252459800508799,0.0213934701134477
"value16","regulation",0.0287888329982653,0.11966,0.00267400674474655,0.27401,0.0479813883304422,0.00835627107733296
"value15","M_MaxM.x",0.181722483214576,0.04644,0.00581120478003293,0.24291,0.227153104018221,0.0113465328603489
"value14","C_MaxM.x",0.0114715145617248,0.15665,0.0426270887444585,0.1568,0.0220606049263939,0.0444032174421442
"value13","M_MinM.x",0.424388660535827,0.016871,0.0412139910191973,0.15834,0.442071521391486,0.0444032174421442
"value12","C_MinM.x",0.00839838531964134,0.16905,0.0127379385481254,0.2101,0.0190872393628212,0.0176915813168408
"value11","CVAnnBFI.x",0.000108547068717768,0.32921,2.04745227886751e-05,0.44211,0.000779850708614893,0.000102372613943376
"value10","BFI.x",0.692431358468604,0.0041633,0.0282836317147219,0.17529,0.692431358468604,0.0336709901365737
"value9","CVAnnLSMeanDur.x",0.00124162774947885,0.24267,0.0050269854152941,0.24882,0.00449036420672562,0.0113465328603489
"value8","LSMeanDur.x",0.0719725131153905,0.082696,6.39636723624473e-08,0.59156,0.0947006751518297,7.99545904530591e-07
"value7","HSPeak.x",0.0486323171360315,0.098467,0.0102249795860654,0.21943,0.0675448849111549,0.0150367346853903
"value6","CVMDFDry.x",0.0467946107930343,0.10002,2.02263269887719e-05,0.44247,0.0675448849111549,0.000102372613943376
"value5","soil_phc",0.00125730197788317,0.2422,0.00590019708738141,0.24228,0.00449036420672562,0.0113465328603489
"value4","soil_nto",0.238493262923595,0.03637,0.0444742030467788,0.15487,0.280106807984744,0.0444742030467788
"value3","clim_tsea",0.00235369214017703,0.21855,0.00718073919285007,0.2342,0.00653803372271396,0.0119678986547501
"value2","clim_pwet",0.0112584494392419,0.1574,0.00457795572443173,0.25261,0.0220606049263939,0.0113465328603489
"value1","clim_pdry",0.00557544806621475,0.18519,0.0051240317622164,0.24804,0.0139386201655369,0.0113465328603489
