"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","exotics",0.00257586525281061,0.19658,0.00400053431130723,0.23611,0.00409796744765324,0.00560074803583012
"value34","richness",0,1,0,1,0,0
"value33","redun",0.000119839750109408,0.29978,7.64473667913219e-06,0.43713,0.00026214945336433,2.43241621608751e-05
"value32","FunRao",0.00882405859226703,0.15229,0.0154985737670144,0.18394,0.0118785404126672,0.0187051752360519
"value31","simpson",0.000371193561764875,0.26305,1.83144981694999e-07,0.5308,0.000683777613777402,1.60251858983124e-06
"value30","nbsp",2.26340408114927e-34,0.97239,4.96884855000888e-33,0.97344,3.96095714201123e-33,8.69548496251554e-32
"value29","FRic",2.74444457326648e-11,0.65613,1.19061203810111e-11,0.70684,3.20185200214423e-10,1.38904737778463e-10
"value28","M_MaxM",0.00374602070218784,0.18325,0.00105553246394257,0.28418,0.00570046628593801,0.00160624505382564
"value27","M_MinM",0.0164513192143175,0.12944,0.0362524163868491,0.1494,0.0198550404310728,0.0384495325315066
"value26","M_MDFM",0.0318482398105439,0.10505,0.00113598647949129,0.28161,0.0348340122927824,0.00165664694925813
"value25","CVAnnBFI",0.022633113760624,0.11767,0.0423667637081178,0.14291,0.0255535155361883,0.0436128449936507
"value24","CVAnnLSMeanDur",0.0215871051980852,0.11942,0.048505326771386,0.13724,0.0251849560644328,0.048505326771386
"value23","CVAnnHSPeak",0.779662439942065,0.001884,0.0280416542266118,0.15999,0.779662439942065,0.0316599321913359
"value22","HSMeanDur",0.408709176619472,0.016311,0.0087647157440548,0.20632,0.420730034755339,0.0113653736847962
"value21","soil_soc",0.00219534074303874,0.20222,0.00876757398541419,0.20631,0.0038418463003178,0.0113653736847962
"value20","soil_slt",0.0124184122353841,0.13978,0.0337395318564008,0.15238,0.0155230152942301,0.0369026129679384
"value19","soil_phc",2.79152173333518e-06,0.41064,1.91091340519777e-05,0.4114,7.5156354359024e-06,3.93423348128953e-05
"value18","soil_ece",8.54277853707429e-07,0.44206,6.25222015623305e-06,0.44262,3.49354493754319e-06,2.18827705468157e-05
"value17","soil_bdw",0.00453718853753532,0.17638,0.0174426588182689,0.17922,0.00635206395254945,0.0203497686213137
"value16","soil_awc",0.000160003719834767,0.29054,0.000874212157198122,0.29073,0.000313912535680585,0.00139079206826974
"value15","clim_tsea",1.52028103982615e-06,0.42697,1.05474188039348e-05,0.42822,5.32098363939154e-06,3.07633048448099e-05
"value14","clim_trng",1.68602214490268e-06,0.42422,1.19877142263243e-05,0.42464,5.36461591559944e-06,3.11324837646704e-05
"value13","clim_tmin",0.00016144073263573,0.29025,0.000464921063355447,0.31225,0.000313912535680585,0.000813611860872032
"value12","clim_tmax",0.00242616702090831,0.19869,0.0104987750690806,0.1993,0.00404361170151384,0.0131234688363508
"value11","clim_tdry",0.0106402738398343,0.14545,0.000278666292249256,0.32921,0.0137929475701555,0.000541851123817997
"value10","clim_tcld",0.00437912913082313,0.17766,0.000452401714724196,0.31316,0.00635206395254945,0.000813611860872032
"value9","clim_tavg",0.138941290018915,0.051388,0.000595366857107164,0.3039,0.147361974262485,0.000992278095178607
"value8","clim_pwrm",2.69666688135523e-07,0.47114,1.25644557475383e-06,0.48459,1.88766681694866e-06,7.32926585273066e-06
"value7","clim_pwmt",9.01812211806278e-08,0.49742,3.66138255551226e-07,0.51468,7.89085685330493e-07,2.56296778885858e-06
"value6","clim_pwet",3.96079295335207e-07,0.46161,1.51832052739372e-06,0.47981,2.31046255612204e-06,7.59160263696862e-06
"value5","clim_prec",5.39288446700397e-07,0.45384,2.37172470380114e-06,0.46837,2.69644223350199e-06,1.037629557913e-05
"value4","clim_pdry",3.22205345674084e-06,0.40672,1.24529935058682e-05,0.42357,8.05513364185209e-06,3.11324837646704e-05
"value3","clim_pdmt",3.72279634938227e-06,0.40275,1.67846610767457e-05,0.41512,8.6865248152253e-06,3.67164461053812e-05
"value2","clim_pcld",8.98340126796821e-07,0.44076,3.37541568517067e-06,0.45913,3.49354493754319e-06,1.31266165534415e-05
"value1","clim_dnrg",2.38028260083013e-06,0.41496,1.52092448176426e-05,0.41792,6.94249091908787e-06,3.54882379078327e-05
