"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","exotics",0.0118658239974045,0.14145,0.0158461990830658,0.18306,0.023731647994809,0.0211282654440877
"value11","richness",0.213168915267935,0.036651,0.0397997969262159,0.14552,0.30922222881346,0.0408619235446102
"value10","redun",0.527041169392146,0.0095937,0.00533930382797352,0.22528,0.527041169392146,0.010678607655947
"value9","FunRao",3.79734200925304e-09,0.56655,3.70488619973981e-11,0.69014,1.51893680370122e-08,1.48195447989592e-10
"value8","simpson",0.00215886328752751,0.20281,0.00906804099739873,0.205,0.00518127189006603,0.0155452131383978
"value7","nbsp",0.236118726491556,0.033253,0.0408619235446102,0.14442,0.30922222881346,0.0408619235446102
"value6","RaoQ",0,1,0,1,0,0
"value5","FDiv",4.86307918864305e-05,0.32795,0.000264374591470563,0.33093,0.000145892375659292,0.000793123774411691
"value4","FDis",3.8136411783823e-27,0.93908,1.73831078496217e-26,0.94461,2.28818470702938e-26,1.0429864709773e-25
"value3","C_MaxM",0.0673724536907479,0.077448,0.0143181367785194,0.18709,0.115495634898425,0.0211282654440877
"value2","PS10YrARI",0.317399040679574,0.023798,0.0341009812815468,0.15194,0.346253498923172,0.0408619235446102
"value1","soil_awc",0.257685190677883,0.030396,0.00266938402526232,0.25104,0.30922222881346,0.00640652166062957
